Date,AAPL,AMD,AMZN,GOOGL,INTC,META,MSFT,MU,NVDA,TSLA
2020-04-21,67.09249877929688,52.91999816894531,116.40599822998048,60.608001708984375,56.36000061035156,170.8000030517578,167.82000732421875,41.40999984741211,67.37750244140625,45.78133392333984
2020-04-22,69.0250015258789,55.91999816894531,118.17449951171876,62.920501708984375,60.09999847412109,182.27999877929688,173.52000427246094,43.90999984741211,71.5374984741211,48.80733489990234
2020-04-23,68.75749969482422,55.900001525878906,119.97250366210938,63.55849838256836,59.040000915527344,185.1300048828125,171.4199981689453,43.77000045776367,71.00250244140625,47.04199981689453
2020-04-24,70.74250030517578,56.18000030517578,120.51100158691406,63.83000183105469,59.2599983215332,190.07000732421875,174.5500030517578,44.15999984741211,72.39749908447266,48.34333419799805
2020-04-27,70.7925033569336,56.4900016784668,118.8000030517578,63.542999267578125,59.470001220703125,187.5,174.0500030517578,45.27999877929688,74.2699966430664,53.25
2020-04-28,69.6449966430664,55.5099983215332,115.7040023803711,61.62950134277344,58.75,182.91000366210935,169.80999755859375,45.310001373291016,72.83999633789062,51.27466583251953
2020-04-29,71.93250274658203,53.65999984741211,118.635498046875,67.10900115966797,61.79999923706055,194.19000244140625,177.42999267578125,49.83000183105469,74.61499786376953,53.367332458496094
2020-04-30,73.44999694824219,52.38999938964844,123.6999969482422,67.33499908447266,59.97999954223633,204.7100067138672,179.2100067138672,47.88999938964844,73.06999969482422,52.12533187866211
2020-05-01,72.26750183105469,49.880001068115234,114.302001953125,65.86599731445312,57.470001220703125,202.2700042724609,174.57000732421875,45.060001373291016,70.69499969482422,46.75466537475586
2020-05-04,73.29000091552734,52.560001373291016,115.79949951171876,66.1449966430664,57.9900016784668,205.25999450683597,178.83999633789062,44.459999084472656,72.82250213623047,50.74599838256836
2020-05-05,74.38999938964844,52.18999862670898,115.88999938964844,67.45099639892578,58.75,207.07000732421875,180.75999450683597,45.40999984741211,73.43499755859375,51.2140007019043
2020-05-06,75.15750122070312,52.15999984741211,117.56300354003906,67.27149963378906,59.18000030517578,208.47000122070312,182.5399932861328,46.08000183105469,74.44750213623047,52.172000885009766
2020-05-07,75.93499755859375,51.95000076293945,118.38050079345705,68.46399688720703,59.16999816894531,211.25999450683597,183.6000061035156,46.59000015258789,76.21749877929688,52.00266647338867
2020-05-08,77.53250122070312,53.18999862670898,118.98049926757812,69.21700286865234,59.66999816894531,212.3500061035156,184.67999267578125,48.25,78.125,54.62799835205078
2020-05-11,78.75250244140625,55.7400016784668,120.4499969482422,70.17949676513672,60.130001068115234,213.17999267578125,186.7400054931641,48.20000076293945,80.65499877929688,54.08599853515625
2020-05-12,77.85250091552734,53.7599983215332,117.84750366210938,68.75900268554688,58.38999938964844,210.1000061035156,182.50999450683597,45.68999862670898,78.0250015258789,53.96066665649414
2020-05-13,76.9124984741211,52.18000030517578,118.39600372314452,67.41649627685547,57.7400016784668,205.1000061035156,179.75,43.52999877929688,77.80000305175781,52.73066711425781
2020-05-14,77.38500213623047,54.5099983215332,119.44249725341795,67.84300231933594,59.08000183105469,206.80999755859372,180.52999877929688,45.72999954223633,80.30500030517578,53.55533218383789
2020-05-15,76.92749786376953,54.20000076293945,120.48899841308594,68.65299987792969,58.27999877929688,210.8800048828125,183.16000366210935,44.40999984741211,84.90750122070312,53.27799987792969
2020-05-18,78.73999786376953,54.59000015258789,121.31300354003906,69.25900268554688,59.91999816894531,213.19000244140625,184.91000366210935,45.91999816894531,87.50250244140625,54.242000579833984
2020-05-19,78.28500366210938,55.470001220703125,122.46649932861328,68.72000122070312,60.290000915527344,216.8800048828125,183.6300048828125,45.119998931884766,88.05500030517578,53.867332458496094
2020-05-20,79.80750274658203,56.38999938964844,124.89700317382812,70.45800018310547,63.09999847412109,229.97000122070312,185.66000366210935,46.63999938964844,89.69999694824219,54.37066650390625
2020-05-21,79.2125015258789,54.650001525878906,122.33699798583984,70.3375015258789,61.97999954223633,231.38999938964844,183.42999267578125,45.220001220703125,87.75250244140625,55.17333221435547
2020-05-22,79.72250366210938,55.16999816894531,121.84400177001952,70.66200256347656,62.2599983215332,234.91000366210935,183.50999450683597,44.93999862670898,90.2624969482422,54.45866775512695
2020-05-26,79.18250274658203,53.18999862670898,121.09300231933594,71.06849670410156,62.34000015258789,232.1999969482422,181.57000732421875,45.79999923706055,87.17749786376953,54.5913314819336
2020-05-27,79.52749633789062,52.7400016784668,120.51950073242188,71.01399993896484,63.560001373291016,229.13999938964844,181.80999755859372,49.45000076293945,85.25250244140625,54.68199920654297
2020-05-28,79.5625,51.7400016784668,120.05500030517578,70.91200256347656,61.70000076293945,225.4600067138672,181.3999938964844,46.470001220703125,84.87000274658203,53.72066879272461
2020-05-29,79.48500061035156,53.79999923706055,122.11849975585938,71.6760025024414,62.93000030517578,225.08999633789065,183.25,47.90999984741211,88.75499725341797,55.66666793823242
2020-06-01,80.4625015258789,53.630001068115234,123.552001953125,71.74349975585938,61.86000061035156,231.91000366210935,182.8300018310547,46.34000015258789,88.0625,59.87333297729492
2020-06-02,80.83499908447266,53.540000915527344,123.62049865722656,72.1155014038086,62.119998931884766,232.72000122070312,184.91000366210935,46.81999969482422,88.25250244140625,58.77066802978516
2020-06-03,81.27999877929688,52.72999954223633,123.91999816894533,71.9625015258789,61.93000030517578,230.16000366210935,185.3600006103516,48.91999816894531,87.69499969482422,58.86399841308594
2020-06-04,80.58000183105469,52.630001068115234,123.02999877929688,70.71499633789062,62.970001220703125,226.2899932861328,182.9199981689453,51.220001220703125,87.66500091552734,57.62533187866211
2020-06-05,82.875,53.09999847412109,124.1500015258789,72.0009994506836,64.33999633789062,230.7700042724609,187.1999969482422,53.720001220703125,89.19999694824219,59.04399871826172
2020-06-08,83.36499786376953,52.970001220703125,126.2030029296875,72.4020004272461,63.66999816894531,231.3999938964844,188.3600006103516,53.70000076293945,88.05000305175781,63.32799911499024
2020-06-09,85.99749755859375,56.38999938964844,130.04299926757812,72.60399627685547,63.040000915527344,238.6699981689453,189.8000030517578,53.150001525878906,90.45999908447266,62.711334228515625
2020-06-10,88.20999908447266,57.43999862670898,132.37249755859375,73.23500061035156,63.869998931884766,236.72999572753903,196.83999633789065,52.470001220703125,93.6675033569336,68.336669921875
2020-06-11,83.9749984741211,52.83000183105469,127.89800262451172,70.09500122070312,59.70000076293945,224.42999267578125,186.2700042724609,48.52000045776367,87.9625015258789,64.85600280761719
2020-06-12,84.69999694824219,53.5,127.2509994506836,70.64600372314453,59.33000183105469,228.5800018310547,187.7400054931641,48.68999862670898,89.32499694824219,62.35200119018555
2020-06-15,85.74749755859375,54.68000030517578,128.63400268554688,71.03700256347656,60.09999847412109,232.5,188.94000244140625,49.2400016784668,91.7375030517578,66.05999755859375
2020-06-16,88.0199966430664,54.459999084472656,130.7635040283203,72.32350158691406,60.400001525878906,235.6499938964844,193.57000732421875,51.02000045776367,90.68499755859376,65.47533416748047
2020-06-17,87.89749908447266,54.54999923706055,132.0489959716797,72.62699890136719,60.4900016784668,235.52999877929688,194.2400054931641,50.959999084472656,92.36000061035156,66.11933135986328
2020-06-18,87.93250274658203,54.040000915527344,132.69900512695312,71.70600128173828,60.08000183105469,235.94000244140625,196.32000732421875,50.47999954223633,92.18000030517578,66.9306640625
2020-06-19,87.43000030517578,54.22999954223633,133.75050354003906,71.23200225830078,59.619998931884766,238.7899932861328,195.1499938964844,50.83000183105469,92.6125030517578,66.72666931152344
2020-06-22,89.71749877929688,54.7599983215332,135.6909942626953,72.53299713134766,60.09000015258789,239.22000122070312,200.57000732421875,51.150001525878906,95.26750183105467,66.28800201416016
2020-06-23,91.63249969482422,53.9900016784668,138.2205047607422,73.1989974975586,59.91999816894531,242.2400054931641,201.91000366210935,49.84000015258789,94.5,66.78533172607422
2020-06-24,90.01499938964844,52.38999938964844,136.72000122070312,71.63500213623047,59.09000015258789,234.0200042724609,197.83999633789065,48.290000915527344,92.3550033569336,64.0566635131836
2020-06-25,91.20999908447266,51.93000030517578,137.72900390625,72.05500030517578,58.5099983215332,235.67999267578125,200.33999633789065,49.18999862670898,94.9000015258789,65.73200225830078
2020-06-26,88.40750122070312,50.09999847412109,134.64349365234375,68.12699890136719,57.5,216.0800018310547,196.3300018310547,48.4900016784668,91.5500030517578,63.982666015625
2020-06-29,90.44499969482422,50.27999877929688,134.0189971923828,69.8584976196289,58.27000045776367,220.63999938964844,198.44000244140625,49.150001525878906,92.0,67.29000091552734
2020-06-30,91.1999969482422,52.61000061035156,137.9409942626953,70.90249633789062,59.83000183105469,227.07000732421875,203.50999450683597,51.52000045776367,94.97750091552734,71.98733520507812
2020-07-01,91.02749633789062,52.58000183105469,143.93499755859375,72.0999984741211,58.810001373291016,237.5500030517578,204.6999969482422,49.70000076293945,95.3000030517578,74.64199829101562
2020-07-02,91.02749633789062,52.34000015258789,144.51499938964844,73.49649810791016,59.130001068115234,233.4199981689453,206.25999450683597,49.83000183105469,96.12249755859376,80.57733154296875
2020-07-06,93.4625015258789,53.400001525878906,152.8520050048828,74.98249816894531,59.540000915527344,240.27999877929688,210.6999969482422,50.91999816894531,98.39250183105467,91.43866729736328
2020-07-07,93.17250061035156,52.93000030517578,150.00599670410156,74.49600219726562,58.310001373291016,240.8600006103516,208.25,49.09000015258789,98.71749877929688,92.65733337402344
2020-07-08,95.34249877929688,53.43000030517578,154.0554962158203,75.18000030517578,58.61000061035156,243.5800018310547,212.8300018310547,49.709999084472656,102.16000366210938,91.05867004394533
2020-07-09,95.75250244140624,57.2599983215332,159.13150024414062,75.93299865722656,58.41999816894531,244.5,214.32000732421875,49.97999954223633,105.08999633789062,92.9520034790039
2020-07-10,95.91999816894533,55.880001068115234,160.0,76.95050048828125,59.52999877929688,245.07000732421875,213.6699981689453,50.70000076293945,104.7925033569336,102.97666931152344
2020-07-13,95.47750091552734,53.59000015258789,155.1999969482422,75.61150360107422,58.58000183105469,239.0,207.07000732421875,49.459999084472656,100.52249908447266,99.8040008544922
2020-07-14,97.05750274658205,54.720001220703125,154.1999969482422,76.04299926757812,58.97999954223633,239.72999572753903,208.3500061035156,49.709999084472656,103.7699966430664,101.12000274658205
2020-07-15,97.7249984741211,55.34000015258789,150.44349670410156,75.84400177001953,59.02999877929688,240.27999877929688,208.0399932861328,50.5099983215332,102.27249908447266,103.06732940673828
2020-07-16,96.52249908447266,54.91999816894531,149.9949951171875,75.74600219726562,59.13999938964844,240.92999267578125,203.9199981689453,50.09999847412109,101.34750366210938,100.04266357421876
2020-07-17,96.32749938964844,55.040000915527344,148.09849548339844,75.84249877929688,60.0,242.02999877929688,202.8800048828125,49.470001220703125,102.01499938964844,100.05599975585938
2020-07-20,98.35749816894533,57.459999084472656,159.8419952392578,78.19200134277344,61.150001525878906,245.4199981689453,211.6000061035156,51.209999084472656,105.10749816894533,109.53333282470705
2020-07-21,97.0,57.0,156.9145050048828,77.7959976196289,60.70000076293945,241.75,208.75,51.52000045776367,103.28500366210938,104.55733489990234
2020-07-22,97.27249908447266,61.790000915527344,154.99549865722656,78.24250030517578,61.04999923706055,239.8699951171875,211.75,51.650001525878906,104.3874969482422,106.15533447265624
2020-07-23,92.84500122070312,59.56999969482422,149.32749938964844,75.8375015258789,60.400001525878906,232.6000061035156,202.5399932861328,52.63999938964844,101.29750061035156,100.87133026123048
2020-07-24,92.61499786376952,69.4000015258789,150.44549560546875,75.4104995727539,50.59000015258789,230.7100067138672,201.3000030517578,50.02000045776367,101.94499969482422,94.46666717529295
2020-07-27,94.80999755859376,68.97000122070312,152.760498046875,76.47149658203125,49.56999969482422,233.5,203.8500061035156,51.59000015258789,104.21499633789062,102.63999938964844
2020-07-28,93.25250244140624,67.61000061035156,150.01649475097656,75.18250274658203,49.2400016784668,230.1199951171875,202.0200042724609,50.09000015258789,102.15499877929688,98.43267059326172
2020-07-29,95.04000091552734,76.08999633789062,151.67649841308594,76.17549896240234,48.06999969482422,233.2899932861328,204.05999755859372,50.38999938964844,104.65499877929688,99.94066619873048
2020-07-30,96.19000244140624,78.19999694824219,152.593994140625,76.91850280761719,47.9900016784668,234.5,203.8999938964844,50.7400016784668,106.13999938964844,99.16600036621094
2020-07-31,106.26000213623048,77.43000030517578,158.23399353027344,74.39749908447266,47.72999954223633,253.6699981689453,205.00999450683597,50.060001373291016,106.14749908447266,95.38400268554688
2020-08-03,108.9375,77.66999816894531,155.59449768066406,74.13800048828125,48.29999923706055,251.9600067138672,216.5399932861328,50.38999938964844,110.10250091552734,99.0
2020-08-04,109.66500091552734,85.04000091552734,156.94149780273438,73.66500091552734,49.130001068115234,249.8300018310547,213.2899932861328,51.29999923706055,112.27749633789062,99.13333129882812
2020-08-05,110.0625,85.30999755859375,160.25149536132812,73.95449829101562,48.91999816894531,249.1199951171875,212.94000244140625,51.04999923706055,112.86750030517578,99.00133514404295
2020-08-06,113.90249633789062,86.70999908447266,161.25,75.24749755859375,48.56999969482422,265.2799987792969,216.3500061035156,48.70000076293945,113.3550033569336,99.30533599853516
2020-08-07,111.1125030517578,84.8499984741211,158.3730010986328,74.91850280761719,48.02999877929688,268.44000244140625,212.47999572753903,48.75,111.99500274658205,96.84733581542967
2020-08-10,112.72750091552734,82.23999786376953,157.4080047607422,74.84100341796875,49.220001220703125,263.0,208.25,49.150001525878906,111.6500015258789,94.5713348388672
2020-08-11,109.375,76.87999725341797,154.0334930419922,74.0270004272461,48.18999862670898,256.1300048828125,203.3800048828125,47.7599983215332,108.5,91.6259994506836
2020-08-12,113.01000213623048,82.61000061035156,158.11199951171875,75.36199951171875,49.18999862670898,259.8900146484375,209.19000244140625,48.47999954223633,114.40249633789062,103.65066528320312
2020-08-13,115.01000213623048,81.83999633789062,158.05099487304688,75.8324966430664,48.560001373291016,261.29998779296875,208.6999969482422,46.13999938964844,114.43000030517578,108.06666564941406
2020-08-14,114.90750122070312,81.30000305175781,157.4010009765625,75.23149871826172,48.88999938964844,261.239990234375,208.8999938964844,45.59999847412109,115.63999938964844,110.04733276367188
2020-08-17,114.60749816894533,82.41999816894531,159.12049865722656,75.81199645996094,48.93000030517578,261.1600036621094,210.27999877929688,45.220001220703125,123.37000274658205,122.3759994506836
2020-08-18,115.5625,81.66000366210938,165.62449645996094,77.78900146484375,48.650001525878906,262.3399963378906,211.4900054931641,44.400001525878906,122.60749816894533,125.80599975585938
2020-08-19,115.7074966430664,81.08999633789062,163.0240020751953,77.23049926757812,48.33000183105469,262.5899963378906,209.6999969482422,44.04999923706055,121.38500213623048,125.23533630371094
2020-08-20,118.2750015258789,82.7699966430664,164.86849975585938,78.8125,49.16999816894531,269.010009765625,214.5800018310547,42.9900016784668,121.41000366210938,133.45533752441406
